frame.number,frame.time,eth.src,eth.dst,_ws.col.protocol,goose.float_value
"8776","2026-01-24T00:25:05.636509734+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8777","2026-01-24T00:25:05.636550800+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8778","2026-01-24T00:25:05.637116169+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8779","2026-01-24T00:25:05.650944470+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8780","2026-01-24T00:25:05.657421934+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8781","2026-01-24T00:25:05.672421634+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8782","2026-01-24T00:25:05.685946601+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8783","2026-01-24T00:25:05.686741700+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8784","2026-01-24T00:25:05.687020462+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8785","2026-01-24T00:25:05.702953980+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8786","2026-01-24T00:25:05.730175016+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8787","2026-01-24T00:25:05.736044847+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8788","2026-01-24T00:25:05.737098882+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8789","2026-01-24T00:25:05.737436413+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8790","2026-01-24T00:25:05.746096421+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8791","2026-01-24T00:25:05.762374920+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8792","2026-01-24T00:25:05.780265387+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8793","2026-01-24T00:25:05.780281347+0100","b4:b1:5a:0a:b4:01","01:0c:cd:01:00:06","GOOSE","5.00216103"
"8794","2026-01-24T00:25:05.787561561+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8795","2026-01-24T00:25:05.787745731+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8796","2026-01-24T00:25:05.790408001+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8797","2026-01-24T00:25:05.812488005+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8798","2026-01-24T00:25:05.829932526+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8799","2026-01-24T00:25:05.837715932+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8800","2026-01-24T00:25:05.837938735+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8801","2026-01-24T00:25:05.841262904+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8802","2026-01-24T00:25:05.863080587+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8803","2026-01-24T00:25:05.873209089+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8804","2026-01-24T00:25:05.879092978+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8805","2026-01-24T00:25:05.888065850+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8806","2026-01-24T00:25:05.888140940+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8807","2026-01-24T00:25:05.888254058+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8808","2026-01-24T00:25:05.900057797+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8809","2026-01-24T00:25:05.921614992+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8810","2026-01-24T00:25:05.938701783+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8811","2026-01-24T00:25:05.938709373+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8812","2026-01-24T00:25:05.940228903+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8813","2026-01-24T00:25:05.951282713+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8814","2026-01-24T00:25:05.963926731+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8815","2026-01-24T00:25:05.977367907+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8816","2026-01-24T00:25:05.989073382+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
